,0
15957,neutral
15958,joy
15959,caring
15960,caring
15961,neutral
15962,gratitude
15963,neutral
15964,amusement
15965,anger
15966,realization
15967,neutral
15968,gratitude
15969,neutral
15970,neutral
15971,caring
15972,admiration
15973,realization
15974,neutral
15975,neutral
15976,admiration
15977,neutral
15978,approval
15979,neutral
15980,pride
15981,approval
15982,curiosity
15983,curiosity
15984,neutral
15985,admiration
15986,curiosity
15987,neutral
15988,excitement
15989,optimism
15990,realization
15991,curiosity
15992,love
15993,neutral
15994,gratitude
15995,realization
15996,optimism
15997,approval
15998,admiration
15999,neutral
16000,neutral
16001,neutral
16002,curiosity
16003,optimism
16004,neutral
16005,optimism
16006,approval
16007,approval
16008,neutral
16009,neutral
16010,curiosity
16011,neutral
16012,neutral
16013,confusion
16014,optimism
16015,neutral
16016,realization
16017,neutral
16018,admiration
16019,confusion
16020,neutral
16021,realization
16022,surprise
16023,approval
16024,realization
16025,neutral
16026,neutral
16027,optimism
16028,confusion
16029,neutral
16030,approval
16031,neutral
16032,curiosity
16033,disappointment
16034,curiosity
16035,curiosity
16036,curiosity
16037,neutral
16038,approval
16039,neutral
16040,gratitude
16041,neutral
16042,approval
16043,admiration
16044,amusement
16045,love
16046,neutral
16047,admiration
16048,realization
16049,joy
16050,neutral
16051,disapproval
16052,neutral
16053,admiration
16054,realization
16055,approval
16056,neutral
16057,neutral
16058,curiosity
16059,neutral
16060,annoyance
16061,desire
16062,admiration
16063,neutral
16064,neutral
16065,neutral
16066,curiosity
16067,neutral
16068,surprise
16069,caring
16070,neutral
16071,neutral
16072,neutral
16073,curiosity
16074,neutral
16075,curiosity
16076,curiosity
16077,admiration
16078,neutral
16079,neutral
16080,neutral
16081,neutral
16082,neutral
16083,curiosity
16084,optimism
16085,anger
16086,neutral
16087,neutral
16088,neutral
16089,neutral
16090,joy
16091,neutral
16092,neutral
16093,neutral
16094,neutral
16095,confusion
16096,amusement
16097,neutral
16098,neutral
16099,neutral
16100,curiosity
16101,neutral
16102,neutral
16103,curiosity
16104,neutral
16105,admiration
16106,gratitude
16107,curiosity
16108,curiosity
16109,neutral
16110,love
16111,realization
16112,neutral
16113,curiosity
16114,gratitude
16115,realization
16116,realization
16117,neutral
16118,curiosity
16119,curiosity
16120,fear
16121,realization
16122,neutral
16123,admiration
16124,approval
16125,approval
16126,excitement
16127,curiosity
16128,realization
16129,neutral
16130,neutral
16131,neutral
16132,optimism
16133,approval
16134,neutral
16135,neutral
16136,curiosity
16137,curiosity
16138,neutral
16139,neutral
16140,curiosity
16141,approval
16142,admiration
16143,neutral
16144,admiration
16145,approval
16146,neutral
16147,neutral
16148,neutral
16149,neutral
16150,neutral
16151,curiosity
16152,admiration
16153,neutral
16154,approval
16155,neutral
16156,admiration
16157,admiration
16158,desire
16159,neutral
16160,annoyance
16161,curiosity
16162,disappointment
16163,admiration
16164,gratitude
16165,confusion
16166,gratitude
16167,neutral
16168,neutral
16169,neutral
16170,realization
16171,admiration
16172,neutral
16173,neutral
16174,admiration
16175,curiosity
16176,realization
16177,gratitude
16178,neutral
16179,admiration
16180,neutral
16181,caring
16182,neutral
16183,surprise
16184,neutral
16185,neutral
16186,admiration
16187,approval
16188,neutral
16189,love
16190,admiration
16191,approval
16192,neutral
16193,neutral
16194,neutral
16195,realization
16196,approval
16197,gratitude
16198,neutral
16199,admiration
16200,neutral
16201,disapproval
16202,realization
16203,caring
16204,neutral
16205,neutral
16206,joy
16207,neutral
16208,admiration
16209,approval
16210,admiration
16211,curiosity
16212,confusion
16213,realization
16214,amusement
16215,realization
16216,approval
16217,neutral
16218,approval
16219,gratitude
16220,anger
16221,neutral
16222,neutral
16223,neutral
16224,neutral
16225,amusement
16226,admiration
16227,admiration
16228,neutral
16229,realization
16230,neutral
16231,neutral
16232,neutral
16233,approval
16234,curiosity
16235,neutral
16236,excitement
16237,neutral
16238,approval
16239,admiration
16240,neutral
16241,admiration
16242,neutral
16243,approval
16244,neutral
16245,gratitude
16246,neutral
16247,neutral
16248,joy
16249,realization
16250,neutral
16251,neutral
16252,curiosity
16253,approval
16254,neutral
16255,neutral
16256,neutral
16257,admiration
16258,curiosity
16259,realization
16260,approval
16261,curiosity
16262,curiosity
16263,neutral
16264,admiration
16265,admiration
16266,admiration
16267,curiosity
16268,neutral
16269,curiosity
16270,curiosity
16271,neutral
16272,neutral
16273,neutral
16274,neutral
16275,gratitude
16276,neutral
16277,neutral
16278,neutral
16279,neutral
16280,confusion
16281,realization
16282,neutral
16283,neutral
16284,neutral
16285,neutral
16286,curiosity
16287,curiosity
16288,curiosity
16289,neutral
16290,neutral
16291,neutral
16292,approval
16293,neutral
16294,neutral
16295,neutral
16296,admiration
16297,annoyance
16298,approval
16299,neutral
16300,neutral
16301,neutral
16302,curiosity
16303,neutral
16304,neutral
16305,curiosity
16306,neutral
16307,neutral
16308,neutral
16309,admiration
16310,neutral
16311,disgust
16312,disappointment
16313,confusion
16314,gratitude
16315,curiosity
16316,excitement
16317,neutral
16318,admiration
16319,neutral
16320,admiration
16321,neutral
16322,gratitude
16323,gratitude
16324,neutral
16325,curiosity
16326,neutral
16327,neutral
16328,gratitude
16329,curiosity
16330,neutral
16331,neutral
16332,neutral
16333,confusion
16334,neutral
16335,neutral
16336,neutral
16337,approval
16338,neutral
16339,neutral
16340,gratitude
16341,neutral
16342,realization
16343,neutral
16344,gratitude
16345,admiration
16346,realization
16347,amusement
16348,curiosity
16349,admiration
16350,gratitude
16351,neutral
16352,curiosity
16353,neutral
16354,neutral
16355,neutral
16356,admiration
16357,annoyance
16358,neutral
16359,gratitude
16360,optimism
16361,realization
16362,realization
16363,neutral
16364,neutral
16365,gratitude
16366,gratitude
16367,approval
16368,curiosity
16369,approval
16370,neutral
16371,neutral
16372,neutral
16373,neutral
16374,neutral
16375,approval
16376,annoyance
16377,realization
16378,neutral
16379,optimism
16380,neutral
16381,neutral
16382,neutral
16383,approval
16384,sadness
16385,neutral
16386,neutral
16387,excitement
16388,realization
16389,neutral
16390,curiosity
16391,realization
16392,neutral
16393,admiration
16394,realization
16395,neutral
16396,amusement
16397,neutral
16398,curiosity
16399,curiosity
16400,amusement
16401,neutral
16402,neutral
16403,neutral
16404,neutral
16405,optimism
16406,approval
16407,neutral
16408,neutral
16409,disapproval
16410,neutral
16411,confusion
16412,curiosity
16413,approval
16414,neutral
16415,neutral
16416,neutral
16417,neutral
16418,neutral
16419,optimism
16420,curiosity
16421,neutral
16422,optimism
16423,neutral
16424,gratitude
16425,neutral
16426,realization
16427,neutral
16428,curiosity
16429,neutral
16430,curiosity
16431,neutral
16432,neutral
16433,approval
16434,realization
16435,amusement
16436,fear
16437,realization
16438,curiosity
16439,gratitude
16440,neutral
16441,curiosity
16442,excitement
16443,caring
16444,realization
16445,approval
16446,approval
16447,realization
16448,admiration
16449,excitement
16450,curiosity
16451,realization
16452,neutral
16453,curiosity
16454,approval
16455,amusement
16456,admiration
16457,neutral
16458,neutral
16459,neutral
16460,neutral
16461,curiosity
16462,joy
16463,neutral
16464,admiration
16465,realization
16466,curiosity
16467,neutral
16468,approval
16469,gratitude
16470,neutral
16471,approval
16472,neutral
16473,neutral
16474,neutral
16475,neutral
16476,neutral
16477,confusion
16478,approval
16479,admiration
16480,approval
16481,desire
16482,annoyance
16483,caring
16484,realization
16485,curiosity
16486,annoyance
16487,approval
16488,approval
16489,realization
16490,neutral
16491,neutral
16492,neutral
16493,approval
16494,neutral
16495,amusement
16496,joy
16497,neutral
16498,approval
16499,admiration
16500,neutral
16501,neutral
16502,neutral
16503,confusion
16504,neutral
16505,curiosity
16506,caring
16507,approval
16508,realization
16509,neutral
16510,approval
16511,surprise
16512,approval
16513,approval
16514,neutral
16515,neutral
16516,sadness
16517,neutral
16518,neutral
16519,approval
16520,neutral
16521,neutral
16522,gratitude
16523,caring
16524,neutral
16525,approval
16526,excitement
16527,realization
16528,neutral
16529,realization
16530,admiration
16531,neutral
16532,neutral
16533,approval
16534,neutral
16535,curiosity
16536,neutral
16537,admiration
16538,gratitude
16539,approval
16540,neutral
16541,neutral
16542,gratitude
16543,approval
16544,neutral
16545,neutral
16546,approval
16547,confusion
16548,surprise
16549,neutral
16550,neutral
16551,gratitude
16552,admiration
16553,curiosity
16554,confusion
16555,neutral
16556,neutral
16557,approval
16558,confusion
16559,pride
16560,curiosity
16561,neutral
16562,admiration
16563,joy
16564,neutral
16565,realization
16566,neutral
16567,neutral
16568,neutral
16569,love
16570,neutral
16571,curiosity
16572,confusion
16573,neutral
16574,caring
16575,amusement
16576,disappointment
16577,curiosity
16578,neutral
16579,neutral
16580,neutral
16581,approval
16582,neutral
16583,curiosity
16584,neutral
16585,joy
16586,optimism
16587,neutral
16588,approval
16589,fear
16590,neutral
16591,neutral
16592,admiration
16593,neutral
16594,approval
16595,approval
16596,neutral
16597,neutral
16598,neutral
16599,annoyance
16600,neutral
16601,neutral
16602,optimism
16603,neutral
16604,neutral
16605,curiosity
16606,curiosity
16607,gratitude
16608,surprise
16609,approval
16610,curiosity
16611,neutral
16612,annoyance
16613,neutral
16614,neutral
16615,approval
16616,neutral
16617,disapproval
16618,curiosity
16619,admiration
16620,neutral
16621,approval
16622,neutral
16623,neutral
16624,neutral
16625,neutral
16626,gratitude
16627,caring
16628,curiosity
16629,neutral
16630,neutral
16631,curiosity
16632,curiosity
16633,neutral
16634,admiration
16635,excitement
16636,joy
16637,joy
16638,approval
16639,neutral
16640,neutral
16641,curiosity
16642,confusion
16643,curiosity
16644,admiration
16645,realization
16646,neutral
16647,approval
16648,neutral
16649,gratitude
16650,approval
16651,optimism
16652,realization
16653,approval
16654,joy
16655,confusion
16656,neutral
16657,approval
16658,neutral
16659,admiration
16660,neutral
16661,admiration
16662,curiosity
16663,joy
16664,love
16665,neutral
16666,admiration
16667,curiosity
16668,neutral
16669,neutral
16670,neutral
16671,neutral
16672,approval
16673,amusement
16674,curiosity
16675,neutral
16676,amusement
16677,amusement
16678,approval
16679,curiosity
16680,joy
16681,realization
16682,realization
16683,gratitude
16684,neutral
16685,neutral
16686,neutral
16687,neutral
16688,neutral
16689,neutral
16690,admiration
16691,realization
16692,neutral
16693,approval
16694,approval
16695,approval
16696,curiosity
16697,admiration
16698,neutral
16699,admiration
16700,curiosity
16701,neutral
16702,neutral
16703,admiration
16704,neutral
16705,neutral
16706,neutral
16707,neutral
16708,neutral
16709,caring
16710,caring
16711,approval
16712,realization
16713,neutral
16714,neutral
16715,approval
16716,approval
16717,curiosity
16718,amusement
16719,curiosity
16720,neutral
16721,love
16722,curiosity
16723,admiration
16724,neutral
16725,realization
16726,approval
16727,pride
16728,fear
16729,disappointment
16730,neutral
16731,grief
16732,neutral
16733,neutral
16734,admiration
16735,curiosity
16736,neutral
16737,neutral
16738,admiration
16739,excitement
16740,approval
16741,neutral
16742,amusement
16743,realization
16744,neutral
16745,gratitude
16746,neutral
16747,neutral
16748,neutral
16749,confusion
16750,gratitude
16751,curiosity
16752,approval
16753,gratitude
16754,neutral
16755,optimism
16756,gratitude
16757,neutral
16758,admiration
16759,fear
16760,admiration
16761,curiosity
16762,excitement
16763,curiosity
16764,neutral
16765,neutral
16766,neutral
16767,optimism
16768,caring
16769,amusement
16770,optimism
16771,fear
16772,neutral
16773,realization
16774,love
16775,excitement
16776,neutral
16777,approval
16778,admiration
16779,neutral
16780,neutral
16781,realization
16782,neutral
16783,optimism
16784,curiosity
16785,neutral
16786,approval
16787,curiosity
16788,approval
16789,neutral
16790,neutral
16791,neutral
16792,neutral
16793,realization
16794,neutral
16795,surprise
16796,neutral
16797,neutral
16798,neutral
16799,neutral
16800,admiration
16801,neutral
16802,realization
16803,neutral
16804,optimism
16805,neutral
16806,neutral
16807,caring
16808,neutral
16809,neutral
16810,excitement
16811,neutral
16812,neutral
16813,neutral
16814,neutral
16815,neutral
16816,neutral
16817,optimism
16818,curiosity
16819,neutral
16820,neutral
16821,neutral
16822,neutral
16823,neutral
16824,neutral
16825,approval
16826,gratitude
16827,curiosity
16828,neutral
16829,neutral
16830,confusion
16831,gratitude
16832,curiosity
16833,neutral
16834,neutral
16835,approval
16836,neutral
16837,neutral
16838,realization
16839,neutral
16840,neutral
16841,approval
16842,realization
16843,curiosity
16844,gratitude
16845,excitement
16846,approval
16847,neutral
16848,surprise
16849,neutral
16850,admiration
16851,neutral
16852,neutral
16853,neutral
16854,neutral
16855,neutral
16856,curiosity
16857,curiosity
16858,admiration
16859,neutral
16860,neutral
16861,curiosity
16862,neutral
16863,disapproval
16864,caring
16865,neutral
16866,neutral
16867,approval
16868,curiosity
16869,confusion
16870,neutral
16871,neutral
16872,approval
16873,approval
16874,admiration
16875,curiosity
16876,realization
16877,curiosity
16878,neutral
16879,embarrassment
16880,neutral
16881,curiosity
16882,neutral
16883,gratitude
16884,curiosity
16885,approval
16886,curiosity
16887,neutral
16888,curiosity
16889,approval
16890,neutral
16891,curiosity
16892,curiosity
16893,neutral
16894,surprise
16895,neutral
16896,neutral
16897,admiration
16898,neutral
16899,neutral
16900,approval
16901,approval
16902,neutral
16903,neutral
16904,neutral
16905,neutral
16906,neutral
16907,confusion
16908,neutral
16909,realization
16910,neutral
16911,neutral
16912,neutral
16913,neutral
16914,desire
16915,disapproval
16916,joy
16917,neutral
16918,approval
16919,neutral
16920,realization
16921,neutral
16922,neutral
16923,neutral
16924,fear
16925,realization
